timestamp,open,high,low,close,volume,RSI
2024-05-01 18:00:00,57398.5,58147.1,57256.7,57826.7,18667.12,58.05257025357213
2024-05-01 18:15:00,57826.8,58061.7,57516.4,57970.8,7432.92,60.246042644376956
2024-05-01 18:30:00,57970.8,58709.5,57652.1,58683.0,19124.151,68.90148300137864
2024-05-01 18:45:00,58683.0,59438.2,58450.3,58884.4,23737.87,70.83527127356837
2024-05-01 19:00:00,58884.4,59232.8,58511.8,58542.0,12987.072,63.59505464129352
2024-05-01 19:15:00,58541.9,58568.8,58005.0,58040.3,10514.192,54.7626057588245
2024-05-01 19:30:00,58040.3,58040.4,56987.1,57496.2,22533.942,47.119380365684506
2024-05-01 19:45:00,57496.1,57644.0,56860.0,56935.7,10868.805,40.80176619448801
2024-05-01 20:00:00,56935.7,57300.0,56935.6,57086.3,5943.369,43.01265054061374
2024-05-01 20:15:00,57086.3,57350.0,56729.0,57330.0,6728.508,46.49495884287981
2024-05-01 20:30:00,57330.0,57474.9,57136.5,57370.6,3162.236,47.07519292049097
2024-05-01 20:45:00,57370.7,57518.0,57315.8,57334.2,3002.802,46.587398284601484
2024-05-01 21:00:00,57334.1,57475.0,57231.1,57427.2,2117.899,48.06802638601027
2024-05-01 21:15:00,57427.2,58144.0,57363.1,58144.0,7445.278,57.78204950372762
2024-05-01 21:30:00,58144.0,58147.1,57710.0,57812.9,2630.026,52.86319910649942
2024-05-01 21:45:00,57812.9,57978.1,57758.0,57888.0,1564.137,53.82339124630831
2024-05-01 22:00:00,57888.0,58188.6,57843.7,57957.7,4576.291,54.744782786509376
2024-05-01 22:15:00,57957.6,58056.0,57846.5,57978.7,1502.689,55.03589427570316
2024-05-01 22:30:00,57978.7,58065.3,57925.3,57979.0,1060.626,55.0403436641054
2024-05-01 22:45:00,57979.0,58052.5,57824.5,57857.9,1569.988,52.770313619932956
2024-05-01 23:00:00,57858.0,58052.9,57800.0,58017.1,1549.477,55.37588904056402
2024-05-01 23:15:00,58017.2,58042.0,57888.2,57896.5,1073.415,52.99093981938145
2024-05-01 23:30:00,57896.6,58473.4,57872.4,58336.0,4373.775,59.78785593101346
2024-05-01 23:45:00,58336.0,58550.8,58202.8,58307.6,7036.458,59.19227672046756
2024-05-02 00:00:00,58307.7,58571.1,58223.0,58223.1,4958.463,57.36135815546731
2024-05-02 00:15:00,58223.1,58394.4,58076.9,58112.4,3161.33,54.96280965629293
2024-05-02 00:30:00,58112.4,58170.0,57692.3,57692.3,3925.297,46.94101881376324
2024-05-02 00:45:00,57692.3,57797.0,57616.0,57736.5,2438.629,47.804180980490905
2024-05-02 01:00:00,57736.4,57873.3,57726.0,57806.0,1799.618,49.20349297870899
2024-05-02 01:15:00,57806.0,57856.9,57626.6,57638.4,1760.108,46.00078061757233
2024-05-02 01:30:00,57638.5,57685.5,56951.6,57158.1,11165.402,38.30576660114232
2024-05-02 01:45:00,57158.1,57361.9,57015.1,57096.6,3251.715,37.44208930946468
2024-05-02 02:00:00,57096.5,57399.7,57087.9,57337.5,2048.681,42.87531252302459
2024-05-02 02:15:00,57337.5,57440.2,57181.5,57315.7,2028.842,42.51545834099188
2024-05-02 02:30:00,57315.6,57355.0,57137.1,57354.9,3036.387,43.43481228805087
2024-05-02 02:45:00,57355.0,57627.2,57329.0,57439.1,2922.426,45.45278353266059
2024-05-02 03:00:00,57439.1,57549.9,57401.0,57424.7,1425.419,45.15608384070918
2024-05-02 03:15:00,57424.6,57661.5,57344.9,57650.6,1936.138,50.603507413293045
2024-05-02 03:30:00,57650.6,57655.5,57424.1,57436.1,1375.868,45.937691466839325
2024-05-02 03:45:00,57436.0,57544.3,57388.1,57407.6,1408.09,45.339519380999576
2024-05-02 04:00:00,57407.7,57540.1,57407.7,57439.0,890.431,46.17117089112156
2024-05-02 04:15:00,57439.4,57533.2,57414.8,57533.1,619.072,48.69064084529163
2024-05-02 04:30:00,57533.1,57619.0,57440.6,57440.6,1344.409,46.39198477358633
2024-05-02 04:45:00,57440.7,57501.4,57274.0,57373.0,1840.596,44.73003686080884
2024-05-02 05:00:00,57372.9,57496.6,57263.7,57445.3,1371.202,46.920217204589925
2024-05-02 05:15:00,57445.2,57514.0,57262.2,57280.0,1553.851,42.749235418662984
2024-05-02 05:30:00,57280.1,57379.3,57175.4,57354.2,1850.442,45.10809619094452
2024-05-02 05:45:00,57354.3,57488.6,57354.3,57463.2,1389.471,48.46711727987654
2024-05-02 06:00:00,57463.1,57610.3,57379.6,57554.2,2020.538,51.154494450557486
2024-05-02 06:15:00,57554.2,57710.4,57439.7,57690.9,1908.528,54.95468698892427
2024-05-02 06:30:00,57690.8,57709.9,57495.4,57559.1,1654.275,50.8471700954978
2024-05-02 06:45:00,57559.1,57647.7,57527.0,57600.7,758.903,52.06500908184396
2024-05-02 07:00:00,57600.8,57933.1,57592.5,57734.9,3566.451,55.86407998179302
2024-05-02 07:15:00,57734.9,57860.1,57684.3,57722.4,1613.477,55.42346364759831
2024-05-02 07:30:00,57722.3,57755.9,57650.0,57658.8,1248.37,53.12742854213873
2024-05-02 07:45:00,57658.8,57688.5,57614.4,57645.0,1013.179,52.61806670637127
2024-05-02 08:00:00,57645.0,57841.0,57572.9,57770.3,2002.259,56.67931540647345
2024-05-02 08:15:00,57770.3,57949.5,57640.3,57874.1,2795.628,59.75663144467122
2024-05-02 08:30:00,57874.0,57949.0,57763.3,57808.9,2053.426,57.01685592952596
2024-05-02 08:45:00,57808.9,57920.6,57760.6,57804.6,1399.211,56.83179030679363
2024-05-02 09:00:00,57804.6,57867.5,57702.1,57773.8,1213.105,55.44362542718216
2024-05-02 09:15:00,57773.7,57844.7,57621.7,57725.1,1740.023,53.229682020358446
2024-05-02 09:30:00,57725.0,57768.1,57615.0,57709.8,1628.349,52.52012419867196
2024-05-02 09:45:00,57708.1,57800.6,57700.0,57775.7,1127.185,55.284941211587046
2024-05-02 10:00:00,57775.8,57839.6,57590.9,57774.0,2133.826,55.19564976491584
2024-05-02 10:15:00,57774.0,57778.4,57650.1,57676.4,1054.886,50.18428171961264
2024-05-02 10:30:00,57676.5,57757.0,57542.4,57713.0,1744.331,51.94623669027805
2024-05-02 10:45:00,57713.0,57890.3,57680.0,57775.5,2488.846,54.8809899019894
2024-05-02 11:00:00,57775.6,58295.8,57759.0,58114.0,12007.1,66.73157436303069
2024-05-02 11:15:00,58113.1,58494.2,58100.0,58280.3,6603.987,70.79059432538354
2024-05-02 11:30:00,58280.3,58597.8,58050.0,58529.5,7116.953,75.5956336468592
2024-05-02 11:45:00,58529.4,58696.6,58445.3,58538.4,7226.301,75.74907035387021
2024-05-02 12:00:00,58538.5,58845.3,58423.5,58838.4,6630.905,80.2554257395428
2024-05-02 12:15:00,58838.5,59089.5,58639.0,58681.0,9817.167,72.62972745678658
2024-05-02 12:30:00,58680.9,59000.0,58647.4,58781.8,6019.216,74.31301691022725
2024-05-02 12:45:00,58781.8,58887.9,58476.6,58533.0,5157.107,63.87154696884614
2024-05-02 13:00:00,58532.9,58684.9,58370.0,58505.3,4664.206,62.813358940169856
2024-05-02 13:15:00,58505.2,58768.6,58482.4,58708.2,3478.625,67.11155052578836
2024-05-02 13:30:00,58708.2,58764.5,58272.6,58499.9,7368.73,59.50722930798761
2024-05-02 13:45:00,58499.9,58538.8,58186.7,58429.5,5319.694,57.15028326228279
2024-05-02 14:00:00,58429.6,58649.1,58245.7,58368.0,7545.098,55.09724549471877
2024-05-02 14:15:00,58366.9,58722.2,58294.9,58629.9,5931.671,61.448567576952016
2024-05-02 14:30:00,58630.0,59288.4,58532.4,59228.0,13084.448,71.39820798894922
2024-05-02 14:45:00,59228.5,59266.9,58955.5,59015.8,6010.198,64.98955589599893
2024-05-02 15:00:00,59015.8,59240.0,58931.6,59212.3,4170.842,67.86593977368678
2024-05-02 15:15:00,59212.1,59372.0,59115.0,59321.5,4704.942,69.3719018096755
2024-05-02 15:30:00,59321.5,59370.5,59193.1,59292.0,3229.752,68.438787630031
2024-05-02 15:45:00,59292.0,59441.6,59122.4,59230.7,3991.759,66.43893947504662
2024-05-02 16:00:00,59230.8,59279.7,58895.6,58963.8,4099.365,58.43278309685176
2024-05-02 16:15:00,58963.8,59144.9,58919.8,59119.9,2510.612,61.3651582282765
2024-05-02 16:30:00,59120.0,59120.0,58934.7,59046.4,1542.893,59.24584288659387
2024-05-02 16:45:00,59046.3,59056.8,58908.4,58989.2,1481.332,57.57923666116307
2024-05-02 17:00:00,58989.2,59129.7,58916.9,59051.0,1951.674,58.92368381193845
2024-05-02 17:15:00,59051.0,59233.2,59003.2,59009.3,2032.397,57.597209147056056
2024-05-02 17:30:00,59009.2,59118.3,58930.0,59014.0,1544.025,57.71275780843278
2024-05-02 17:45:00,59013.9,59262.6,58973.2,59170.0,2392.989,61.46615281062469
2024-05-02 18:00:00,59169.9,59417.4,59120.1,59256.0,3758.46,63.395067645521124
2024-05-02 18:15:00,59256.0,59256.1,58951.0,59077.8,2540.049,57.02518650634654
2024-05-02 18:30:00,59078.0,59310.0,59005.8,59211.6,1665.47,60.25440863030328
2024-05-02 18:45:00,59211.5,59557.4,59191.8,59354.0,5281.591,63.40601643037883
2024-05-02 19:00:00,59354.1,59354.1,59061.7,59079.9,2920.476,54.45513556752142
2024-05-02 19:15:00,59079.9,59189.9,59035.4,59141.3,1263.122,55.95507993963127
2024-05-02 19:30:00,59141.3,59156.2,58994.4,59138.4,1442.34,55.86150432763108
2024-05-02 19:45:00,59138.5,59345.5,59090.7,59324.4,1953.133,60.43203379603587
2024-05-02 20:00:00,59324.5,59409.2,59160.0,59334.9,2167.153,60.67956408454841
2024-05-02 20:15:00,59334.8,59350.0,59029.5,59074.0,2100.301,51.97840632063675
2024-05-02 20:30:00,59074.1,59128.2,58594.4,58888.1,7831.561,46.82598352584348
2024-05-02 20:45:00,58888.0,58888.1,58669.6,58691.4,2726.308,42.073635604964174
2024-05-02 21:00:00,58691.3,58861.4,58663.8,58783.8,1434.668,44.90245897724742
2024-05-02 21:15:00,58783.8,58976.0,58775.2,58962.4,1315.982,49.98652048927608
2024-05-02 21:30:00,58962.4,59637.3,58955.5,59242.0,7461.791,56.71955301924844
2024-05-02 21:45:00,59242.1,59242.1,59033.2,59085.1,1777.105,52.45220691128501
2024-05-02 22:00:00,59085.1,59370.0,59043.8,59205.5,2078.628,55.23542815259202
2024-05-02 22:15:00,59205.5,59368.9,59200.0,59209.5,1356.665,55.32898194646085
2024-05-02 22:30:00,59209.4,59260.0,59112.0,59244.4,782.559,56.1892965880628
2024-05-02 22:45:00,59244.4,59423.0,59223.8,59300.8,1473.386,57.61009438167937
2024-05-02 23:00:00,59300.9,59350.0,59184.3,59299.9,860.8,57.57800533962977
2024-05-02 23:15:00,59299.8,59334.9,59180.9,59188.6,744.758,53.601748232081995
2024-05-02 23:30:00,59188.6,59253.4,59072.6,59121.4,1082.022,51.29829415459487
2024-05-02 23:45:00,59121.4,59138.4,59027.3,59036.7,910.303,48.470935970898836
2024-05-03 00:00:00,59036.7,59115.2,58947.5,59020.0,2033.137,47.91024438693741
2024-05-03 00:15:00,59020.0,59099.4,58845.1,58851.8,1987.703,42.569132945860744
2024-05-03 00:30:00,58851.9,58953.0,58781.3,58943.1,1633.058,46.082795798498616
2024-05-03 00:45:00,58943.1,59050.0,58943.0,59007.8,953.528,48.48794369735228
2024-05-03 01:00:00,59007.7,59370.0,58974.1,59315.3,2585.224,58.06292764866375
2024-05-03 01:15:00,59315.2,59464.6,59210.4,59414.2,1949.809,60.59960701528992
2024-05-03 01:30:00,59414.1,59476.0,59343.6,59400.0,1802.272,60.038079559778936
2024-05-03 01:45:00,59399.9,59419.5,59201.2,59284.8,1488.554,55.54164052653501
2024-05-03 02:00:00,59284.9,59844.2,59228.9,59724.7,5646.195,66.01001143673905
2024-05-03 02:15:00,59724.7,59888.0,59565.0,59571.3,4220.932,60.64720025097499
2024-05-03 02:30:00,59571.3,59686.7,59469.0,59526.0,1852.151,59.119730323552986
2024-05-03 02:45:00,59526.0,59600.0,59472.9,59516.7,1110.122,58.79235030874591
2024-05-03 03:00:00,59516.6,59798.0,59470.8,59787.0,2562.18,64.87966973402959
2024-05-03 03:15:00,59787.1,59976.9,59661.4,59699.2,4420.716,61.691742238616484
2024-05-03 03:30:00,59699.2,59809.9,59650.1,59750.1,1385.083,62.831933541052884
2024-05-03 03:45:00,59750.0,59812.5,59622.3,59687.9,1166.387,60.46363282736307
2024-05-03 04:00:00,59687.9,59776.0,59607.8,59722.8,1226.963,61.34405791426864
2024-05-03 04:15:00,59722.9,59810.0,59720.0,59721.9,705.728,61.306143756527284
2024-05-03 04:30:00,59721.9,59738.0,59516.9,59565.0,1558.984,54.932031741231164
2024-05-03 04:45:00,59565.0,59599.0,59511.0,59571.0,823.62,55.1241820381243
2024-05-03 05:00:00,59571.0,59577.6,59429.8,59450.0,1567.883,50.452487219979226
2024-05-03 05:15:00,59450.0,59580.0,59433.7,59540.2,1374.806,53.60875733165223
2024-05-03 05:30:00,59540.1,59592.3,59493.4,59559.6,800.142,54.2832963690917
2024-05-03 05:45:00,59559.6,59563.0,59450.0,59495.0,960.489,51.593134174570004
2024-05-03 06:00:00,59495.0,59537.8,59417.2,59485.1,835.885,51.17457787605132
2024-05-03 06:15:00,59485.1,59485.1,59305.4,59391.5,2058.101,47.27000978987541
2024-05-03 06:30:00,59391.6,59395.0,59302.4,59306.1,1098.885,43.97334393995257
2024-05-03 06:45:00,59306.1,59374.7,59200.0,59220.3,1766.413,40.88802892475274
2024-05-03 07:00:00,59220.4,59421.4,59182.6,59389.2,2516.025,48.54204834442026
2024-05-03 07:15:00,59389.3,59398.8,59326.6,59342.4,830.992,46.73625152991869
2024-05-03 07:30:00,59342.5,59371.6,59120.4,59212.0,2565.692,42.04312566529985
2024-05-03 07:45:00,59212.1,59232.4,59031.5,59158.1,3029.374,40.244222748395444
2024-05-03 08:00:00,59158.1,59264.0,59108.1,59212.3,1617.537,42.89038906157776
2024-05-03 08:15:00,59212.2,59307.4,59161.0,59307.4,978.029,47.30012641964739
2024-05-03 08:30:00,59307.4,59365.0,59234.0,59330.5,1218.478,48.343511327463546
2024-05-03 08:45:00,59330.6,59360.7,59160.4,59199.9,1003.443,43.14283807793527
2024-05-03 09:00:00,59199.9,59310.0,59166.7,59261.1,1129.563,46.070626448439754
2024-05-03 09:15:00,59261.1,59420.0,59250.0,59342.8,1578.93,49.78784967253436
2024-05-03 09:30:00,59342.8,59481.9,59300.0,59449.9,1312.899,54.240575155871106
2024-05-03 09:45:00,59450.0,59562.9,59427.5,59445.3,1512.643,54.01900222463622
2024-05-03 10:00:00,59445.3,59459.2,59229.7,59313.0,1894.431,47.951855103171
2024-05-03 10:15:00,59312.9,59365.8,59263.3,59280.8,852.366,46.58058312920697
2024-05-03 10:30:00,59280.8,59305.0,58862.4,58995.0,4680.26,36.58130917977551
2024-05-03 10:45:00,58994.9,59047.7,58818.2,59009.0,4057.568,37.29144405288408
2024-05-03 11:00:00,59009.1,59026.0,58828.5,58968.5,2823.695,36.03439430485988
2024-05-03 11:15:00,58968.5,59185.0,58961.9,59172.1,2079.207,45.90623057234236
2024-05-03 11:30:00,59172.1,59238.5,59016.0,59088.7,1884.628,42.980111939645845
2024-05-03 11:45:00,59088.7,59417.4,59028.6,59269.3,2932.591,50.3590928075963
2024-05-03 12:00:00,59269.4,59269.4,59062.9,59107.6,3121.704,44.772370668562836
2024-05-03 12:15:00,59107.7,59150.0,58970.5,59136.0,1871.508,45.90740754972388
2024-05-03 12:30:00,59135.4,60468.0,59093.1,60424.0,27854.692,73.00463890956837
2024-05-03 12:45:00,60424.0,60737.7,60294.0,60604.8,17216.01,74.90502212918214
2024-05-03 13:00:00,60604.7,61253.0,60482.3,61108.0,17450.259,79.27744565938357
2024-05-03 13:15:00,61108.1,61220.0,60796.0,61194.8,9763.2,79.92713906349955
2024-05-03 13:30:00,61194.8,61888.0,61114.9,61512.1,21603.989,82.13242909818523
2024-05-03 13:45:00,61512.2,61743.2,61460.0,61654.1,7218.668,83.03092787531185
2024-05-03 14:00:00,61654.0,62239.6,61500.0,61570.0,16944.083,80.45060745891438
2024-05-03 14:15:00,61570.0,61819.0,61349.0,61681.1,9978.785,81.27832324212858
2024-05-03 14:30:00,61681.1,61885.9,61502.3,61780.6,4878.654,82.01284416616448
2024-05-03 14:45:00,61780.7,61789.9,61578.4,61598.1,2659.849,76.11423290571899
2024-05-03 15:00:00,61598.1,61730.0,61426.1,61450.1,4561.111,71.61580942843958
2024-05-03 15:15:00,61450.1,61485.6,61331.0,61368.9,3752.752,69.19937168446117
2024-05-03 15:30:00,61368.9,61607.5,61313.5,61524.9,3486.521,71.2092637221413
2024-05-03 15:45:00,61524.9,61780.0,61507.0,61662.1,3310.097,72.88511369936568
2024-05-03 16:00:00,61662.2,61876.0,61662.2,61745.9,3565.257,73.88499194859884
2024-05-03 16:15:00,61745.9,61980.0,61651.0,61935.5,3810.083,76.0379806272187
2024-05-03 16:30:00,61935.6,62181.0,61752.3,61818.5,6084.437,72.0884155482584
2024-05-03 16:45:00,61818.5,61840.0,61500.0,61650.1,4516.832,66.71691568279292
2024-05-03 17:00:00,61650.0,61713.5,61497.6,61699.6,2686.043,67.48388248932426
2024-05-03 17:15:00,61699.6,61906.0,61691.1,61874.6,3066.834,70.10656854324148
2024-05-03 17:30:00,61874.6,61931.8,61769.6,61793.2,2254.713,67.38402032131904
2024-05-03 17:45:00,61793.1,61862.3,61715.9,61770.8,1481.835,66.61734324904157
2024-05-03 18:00:00,61770.8,61942.8,61753.9,61917.7,1738.98,69.10029537448878
2024-05-03 18:15:00,61917.6,61961.9,61685.7,61691.5,1816.848,61.51326665696345
2024-05-03 18:30:00,61691.4,61838.2,61651.2,61818.3,1136.755,63.90571001043528
2024-05-03 18:45:00,61818.2,61866.2,61752.7,61794.1,865.407,63.099519905195166
2024-05-03 19:00:00,61794.1,61794.1,61556.7,61615.7,2204.992,57.35524632241348
2024-05-03 19:15:00,61615.8,61729.7,61557.0,61721.9,1281.836,59.70680140161897
2024-05-03 19:30:00,61721.9,61871.7,61680.5,61791.8,1434.878,61.222479327504054
2024-05-03 19:45:00,61790.1,62079.3,61771.0,62031.9,2866.833,65.95916966893938
2024-05-03 20:00:00,62031.9,62174.6,61931.1,62131.1,3165.924,67.71391669222871
2024-05-03 20:15:00,62131.1,62870.0,62131.0,62735.2,15494.4,75.87100901220794
2024-05-03 20:30:00,62735.3,62986.9,62661.3,62905.9,5601.378,77.59367107800253
2024-05-03 20:45:00,62906.0,63185.5,62722.0,62880.0,8369.136,76.69892229336722
2024-05-03 21:00:00,62880.0,62928.4,62668.2,62744.7,2297.069,72.02642162195929
2024-05-03 21:15:00,62744.7,62750.8,62465.1,62496.1,3210.442,64.27804405918977
2024-05-03 21:30:00,62496.0,62632.7,62335.9,62520.6,3074.847,64.68129312845642
2024-05-03 21:45:00,62520.5,62806.5,62412.8,62713.8,2549.117,67.7709572572063
2024-05-03 22:00:00,62713.8,62844.0,62600.8,62702.0,2945.105,67.38323751227819
2024-05-03 22:15:00,62702.0,62952.2,62658.6,62928.0,2380.997,70.82581798987059
2024-05-03 22:30:00,62928.0,62983.0,62849.6,62851.9,2226.193,68.21495693126428
2024-05-03 22:45:00,62851.9,62950.4,62730.0,62754.7,1758.913,64.92297916328224
2024-05-03 23:00:00,62754.7,62930.0,62739.1,62930.0,1315.938,67.92898819121001
2024-05-03 23:15:00,62930.0,63115.7,62897.6,63081.8,2951.632,70.30235128366053
2024-05-03 23:30:00,63081.8,63333.0,62877.0,62939.9,5470.855,65.4280663234899
2024-05-03 23:45:00,62939.9,62978.5,62765.6,62853.7,2236.767,62.589168257532364
2024-05-04 00:00:00,62853.7,62895.0,62758.0,62895.0,2387.92,63.408377511634335
2024-05-04 00:15:00,62895.0,62931.4,62732.8,62773.8,1921.306,59.304252565101
2024-05-04 00:30:00,62773.7,62986.0,62770.9,62915.0,1387.582,62.36079959492573
2024-05-04 00:45:00,62915.0,63143.6,62908.0,63044.7,1808.12,64.96388244406103
2024-05-04 01:00:00,63044.7,63044.8,62801.1,62810.7,1881.669,57.26859736957901
2024-05-04 01:15:00,62810.7,63555.5,62785.0,63546.1,6753.604,69.49736214595812
2024-05-04 01:30:00,63546.1,63553.8,62950.4,62963.9,5068.836,55.86657972573856
2024-05-04 01:45:00,62963.9,62971.5,62801.2,62832.1,1982.167,53.317126253069745
2024-05-04 02:00:00,62832.1,62885.5,62543.2,62661.2,3173.764,50.12306000634537
2024-05-04 02:15:00,62661.1,62850.7,62652.8,62695.5,1739.862,50.76062789138993
2024-05-04 02:30:00,62695.4,62753.7,62520.0,62642.0,1855.073,49.693610425846565
2024-05-04 02:45:00,62642.0,62722.0,62601.1,62671.0,1380.95,50.30342791497758
2024-05-04 03:00:00,62670.9,62777.0,62650.0,62702.5,908.593,50.99826883772668
2024-05-04 03:15:00,62702.4,62868.6,62700.0,62801.3,1102.425,53.208107850513095
2024-05-04 03:30:00,62801.3,62807.5,62632.3,62699.9,1436.484,50.68190712469824
2024-05-04 03:45:00,62699.9,62726.0,62638.1,62698.1,755.771,50.635948373192
